nodeID_from,nodeID_to,country_name,country_ISO3
1,1,Dominican Republic,DOM
1,10,Dominican Republic,DOM
1,11,Dominican Republic,DOM
1,12,Dominican Republic,DOM
1,13,Dominican Republic,DOM
1,14,Dominican Republic,DOM
1,15,Dominican Republic,DOM
1,16,Dominican Republic,DOM
1,17,Dominican Republic,DOM
1,18,Dominican Republic,DOM
1,19,Dominican Republic,DOM
1,2,Dominican Republic,DOM
1,20,Dominican Republic,DOM
1,21,Dominican Republic,DOM
1,22,Dominican Republic,DOM
1,23,Dominican Republic,DOM
1,24,Dominican Republic,DOM
1,25,Dominican Republic,DOM
1,26,Dominican Republic,DOM
1,27,Dominican Republic,DOM
1,28,Dominican Republic,DOM
1,29,Dominican Republic,DOM
1,3,Dominican Republic,DOM
1,30,Dominican Republic,DOM
1,31,Dominican Republic,DOM
1,32,Dominican Republic,DOM
1,4,Dominican Republic,DOM
1,5,Dominican Republic,DOM
1,6,Dominican Republic,DOM
1,7,Dominican Republic,DOM
1,8,Dominican Republic,DOM
1,9,Dominican Republic,DOM
10,1,Dominican Republic,DOM
10,10,Dominican Republic,DOM
10,11,Dominican Republic,DOM
10,12,Dominican Republic,DOM
10,13,Dominican Republic,DOM
10,14,Dominican Republic,DOM
10,15,Dominican Republic,DOM
10,16,Dominican Republic,DOM
10,17,Dominican Republic,DOM
10,18,Dominican Republic,DOM
10,19,Dominican Republic,DOM
10,2,Dominican Republic,DOM
10,20,Dominican Republic,DOM
10,21,Dominican Republic,DOM
10,22,Dominican Republic,DOM
10,23,Dominican Republic,DOM
10,24,Dominican Republic,DOM
10,25,Dominican Republic,DOM
10,26,Dominican Republic,DOM
10,27,Dominican Republic,DOM
10,28,Dominican Republic,DOM
10,29,Dominican Republic,DOM
10,3,Dominican Republic,DOM
10,30,Dominican Republic,DOM
10,31,Dominican Republic,DOM
10,32,Dominican Republic,DOM
10,4,Dominican Republic,DOM
10,5,Dominican Republic,DOM
10,6,Dominican Republic,DOM
10,7,Dominican Republic,DOM
10,8,Dominican Republic,DOM
10,9,Dominican Republic,DOM
11,1,Dominican Republic,DOM
11,10,Dominican Republic,DOM
11,11,Dominican Republic,DOM
11,12,Dominican Republic,DOM
11,13,Dominican Republic,DOM
11,14,Dominican Republic,DOM
11,15,Dominican Republic,DOM
11,16,Dominican Republic,DOM
11,17,Dominican Republic,DOM
11,18,Dominican Republic,DOM
11,19,Dominican Republic,DOM
11,2,Dominican Republic,DOM
11,20,Dominican Republic,DOM
11,21,Dominican Republic,DOM
11,22,Dominican Republic,DOM
11,23,Dominican Republic,DOM
11,24,Dominican Republic,DOM
11,25,Dominican Republic,DOM
11,26,Dominican Republic,DOM
11,27,Dominican Republic,DOM
11,28,Dominican Republic,DOM
11,29,Dominican Republic,DOM
11,3,Dominican Republic,DOM
11,30,Dominican Republic,DOM
11,31,Dominican Republic,DOM
11,32,Dominican Republic,DOM
11,4,Dominican Republic,DOM
11,5,Dominican Republic,DOM
11,6,Dominican Republic,DOM
11,7,Dominican Republic,DOM
11,8,Dominican Republic,DOM
11,9,Dominican Republic,DOM
12,1,Dominican Republic,DOM
12,10,Dominican Republic,DOM
12,11,Dominican Republic,DOM
12,12,Dominican Republic,DOM
12,13,Dominican Republic,DOM
12,14,Dominican Republic,DOM
12,15,Dominican Republic,DOM
12,16,Dominican Republic,DOM
12,17,Dominican Republic,DOM
12,18,Dominican Republic,DOM
12,19,Dominican Republic,DOM
12,2,Dominican Republic,DOM
12,20,Dominican Republic,DOM
12,21,Dominican Republic,DOM
12,22,Dominican Republic,DOM
12,23,Dominican Republic,DOM
12,24,Dominican Republic,DOM
12,25,Dominican Republic,DOM
12,26,Dominican Republic,DOM
12,27,Dominican Republic,DOM
12,28,Dominican Republic,DOM
12,29,Dominican Republic,DOM
12,3,Dominican Republic,DOM
12,30,Dominican Republic,DOM
12,31,Dominican Republic,DOM
12,32,Dominican Republic,DOM
12,4,Dominican Republic,DOM
12,5,Dominican Republic,DOM
12,6,Dominican Republic,DOM
12,7,Dominican Republic,DOM
12,8,Dominican Republic,DOM
12,9,Dominican Republic,DOM
13,1,Dominican Republic,DOM
13,10,Dominican Republic,DOM
