nodeID_from,nodeID_to,country_name,country_ISO3,SCI
101,101,France,FRA,142004
101,102,France,FRA,22870
101,103,France,FRA,33404
101,104,France,FRA,27502
101,105,France,FRA,65581
101,106,France,FRA,42891
101,107,France,FRA,44354
101,108,France,FRA,28496
101,01,France,FRA,8074
101,02,France,FRA,11073
101,03,France,FRA,7579
101,04,France,FRA,12654
101,05,France,FRA,8666
101,06,France,FRA,11279
101,11,France,FRA,9892
101,12,France,FRA,7772
101,13,France,FRA,6039
101,14,France,FRA,9601
101,21,France,FRA,6552
101,22,France,FRA,5237
101,23,France,FRA,3661
101,24,France,FRA,5982
101,11,France,FRA,10895
101,12,France,FRA,6866
101,13,France,FRA,7612
101,21,France,FRA,8563
101,22,France,FRA,9312
101,11,France,FRA,8637
101,12,France,FRA,3658
101,21,France,FRA,5750
101,22,France,FRA,12360
101,23,France,FRA,6883
101,11,France,FRA,9590
101,12,France,FRA,5982
101,21,France,FRA,3929
101,22,France,FRA,8401
101,23,France,FRA,10509
101,24,France,FRA,4431
101,31,France,FRA,7368
101,32,France,FRA,3977
101,33,France,FRA,6196
101,34,France,FRA,4393
101,01,France,FRA,14452
101,02,France,FRA,9694
101,03,France,FRA,6809
101,04,France,FRA,7998
101,05,France,FRA,6932
101,01,France,FRA,8015
101,02,France,FRA,9262
101,03,France,FRA,13254
101,04,France,FRA,9945
101,11,France,FRA,6946
101,12,France,FRA,15534
101,13,France,FRA,8871
101,14,France,FRA,6222
101,15,France,FRA,12488
101,21,France,FRA,7290
101,22,France,FRA,6520
101,23,France,FRA,8261
101,31,France,FRA,7528
101,32,France,FRA,9508
101,33,France,FRA,6003
101,34,France,FRA,8829
101,11,France,FRA,6888
101,12,France,FRA,8406
101,13,France,FRA,13102
101,14,France,FRA,6846
101,15,France,FRA,7628
101,21,France,FRA,6437
101,22,France,FRA,7170
101,23,France,FRA,14546
101,24,France,FRA,7363
101,25,France,FRA,8198
101,26,France,FRA,6570
101,27,France,FRA,6980
101,28,France,FRA,5929
101,11,France,FRA,6046
101,12,France,FRA,6494
101,13,France,FRA,4986
101,14,France,FRA,8242
101,21,France,FRA,6504
101,22,France,FRA,6678
101,23,France,FRA,7909
101,24,France,FRA,8999
101,25,France,FRA,6492
101,26,France,FRA,18179
101,27,France,FRA,9153
101,28,France,FRA,11302
101,01,France,FRA,7293
101,02,France,FRA,8462
101,03,France,FRA,15263
101,04,France,FRA,14236
101,05,France,FRA,9918
101,06,France,FRA,8797
101,01,France,FRA,13788
101,02,France,FRA,12033
101,10,France,FRA,14331
101,20,France,FRA,13169
101,30,France,FRA,9033
101,40,France,FRA,4769
101,50,France,FRA,3303
102,101,France,FRA,22870
102,102,France,FRA,173114
102,103,France,FRA,13371
102,104,France,FRA,29851
102,105,France,FRA,15972
102,106,France,FRA,28819
102,107,France,FRA,30182
102,108,France,FRA,17495
102,01,France,FRA,6693
102,02,France,FRA,8280
102,03,France,FRA,6017
102,04,France,FRA,6000
102,05,France,FRA,6376
102,06,France,FRA,14336
102,11,France,FRA,5585
102,12,France,FRA,7109
102,13,France,FRA,4176
102,14,France,FRA,21345
102,21,France,FRA,3741
102,22,France,FRA,3864
102,23,France,FRA,3326
102,24,France,FRA,3789
102,11,France,FRA,5309
102,12,France,FRA,4392
102,13,France,FRA,4838
102,21,France,FRA,5965
102,22,France,FRA,4645
102,11,France,FRA,4198
102,12,France,FRA,3365
102,21,France,FRA,12088
102,22,France,FRA,13554
102,23,France,FRA,5289
102,11,France,FRA,3869
102,12,France,FRA,3451
102,21,France,FRA,4387
102,22,France,FRA,14812
102,23,France,FRA,10099
102,24,France,FRA,4767
102,31,France,FRA,4271
102,32,France,FRA,4183
102,33,France,FRA,3759
102,34,France,FRA,3752
102,01,France,FRA,5325
102,02,France,FRA,4567
102,03,France,FRA,3901
102,04,France,FRA,5243
102,05,France,FRA,5655
102,01,France,FRA,5213
102,02,France,FRA,4425
102,03,France,FRA,5191
102,04,France,FRA,5161
102,11,France,FRA,4951
102,12,France,FRA,6408
102,13,France,FRA,5768
102,14,France,FRA,4473
102,15,France,FRA,5046
102,21,France,FRA,4976
102,22,France,FRA,5062
102,23,France,FRA,4894
102,31,France,FRA,4356
102,32,France,FRA,6262
102,33,France,FRA,4160
102,34,France,FRA,5001
102,11,France,FRA,5234
102,12,France,FRA,5151
102,13,France,FRA,6846
102,14,France,FRA,4034
102,15,France,FRA,6202
102,21,France,FRA,4390
102,22,France,FRA,4353
102,23,France,FRA,5924
102,24,France,FRA,4372
102,25,France,FRA,5463
102,26,France,FRA,4300
102,27,France,FRA,4486
102,28,France,FRA,4832
102,11,France,FRA,4602
102,12,France,FRA,4194
102,13,France,FRA,3135
102,14,France,FRA,4465
102,21,France,FRA,4005
102,22,France,FRA,3828
102,23,France,FRA,3994
102,24,France,FRA,4078
102,25,France,FRA,3518
102,26,France,FRA,5522
102,27,France,FRA,4834
102,28,France,FRA,5574
