nodeID_from,nodeID_to,country_name,country_ISO3,SCI
9,9,Mauritius,MUS,75012889
9,10,Mauritius,MUS,816478
9,1,Mauritius,MUS,1858754
9,2,Mauritius,MUS,646940
9,3,Mauritius,MUS,674606
9,4,Mauritius,MUS,973836
9,5,Mauritius,MUS,1277106
9,6,Mauritius,MUS,927986
9,7,Mauritius,MUS,1625846
9,8,Mauritius,MUS,764455
10,9,Mauritius,MUS,816478
10,10,Mauritius,MUS,9203022
10,1,Mauritius,MUS,1524687
10,2,Mauritius,MUS,1190038
10,3,Mauritius,MUS,2832941
10,4,Mauritius,MUS,1256151
10,5,Mauritius,MUS,978256
10,6,Mauritius,MUS,1140894
10,7,Mauritius,MUS,967142
10,8,Mauritius,MUS,912890
1,9,Mauritius,MUS,1858754
1,10,Mauritius,MUS,1524687
1,1,Mauritius,MUS,5033043
1,2,Mauritius,MUS,1071896
1,3,Mauritius,MUS,1148192
1,4,Mauritius,MUS,1507040
1,5,Mauritius,MUS,1306402
1,6,Mauritius,MUS,1706741
1,7,Mauritius,MUS,1673250
1,8,Mauritius,MUS,1055265
2,9,Mauritius,MUS,646940
2,10,Mauritius,MUS,1190038
2,1,Mauritius,MUS,1071896
2,2,Mauritius,MUS,5965669
2,3,Mauritius,MUS,1414310
2,4,Mauritius,MUS,1817865
2,5,Mauritius,MUS,1307649
2,6,Mauritius,MUS,862077
2,7,Mauritius,MUS,945995
2,8,Mauritius,MUS,1527056
3,9,Mauritius,MUS,674606
3,10,Mauritius,MUS,2832941
3,1,Mauritius,MUS,1148192
3,2,Mauritius,MUS,1414310
3,3,Mauritius,MUS,6781222
3,4,Mauritius,MUS,1260883
3,5,Mauritius,MUS,956050
3,6,Mauritius,MUS,1101715
3,7,Mauritius,MUS,848985
3,8,Mauritius,MUS,935571
4,9,Mauritius,MUS,973836
4,10,Mauritius,MUS,1256151
4,1,Mauritius,MUS,1507040
4,2,Mauritius,MUS,1817865
4,3,Mauritius,MUS,1260883
4,4,Mauritius,MUS,4046150
4,5,Mauritius,MUS,1165603
4,6,Mauritius,MUS,1313945
4,7,Mauritius,MUS,1232035
4,8,Mauritius,MUS,1049435
5,9,Mauritius,MUS,1277106
5,10,Mauritius,MUS,978256
5,1,Mauritius,MUS,1306402
5,2,Mauritius,MUS,1307649
5,3,Mauritius,MUS,956050
5,4,Mauritius,MUS,1165603
5,5,Mauritius,MUS,3457200
5,6,Mauritius,MUS,816555
5,7,Mauritius,MUS,1637106
5,8,Mauritius,MUS,2018057
6,9,Mauritius,MUS,927986
6,10,Mauritius,MUS,1140894
6,1,Mauritius,MUS,1706741
6,2,Mauritius,MUS,862077
6,3,Mauritius,MUS,1101715
6,4,Mauritius,MUS,1313945
6,5,Mauritius,MUS,816555
6,6,Mauritius,MUS,1662488
6,7,Mauritius,MUS,849448
6,8,Mauritius,MUS,726629
7,9,Mauritius,MUS,1625846
7,10,Mauritius,MUS,967142
7,1,Mauritius,MUS,1673250
7,2,Mauritius,MUS,945995
7,3,Mauritius,MUS,848985
7,4,Mauritius,MUS,1232035
7,5,Mauritius,MUS,1637106
7,6,Mauritius,MUS,849448
7,7,Mauritius,MUS,2401751
7,8,Mauritius,MUS,1029880
8,9,Mauritius,MUS,764455
8,10,Mauritius,MUS,912890
8,1,Mauritius,MUS,1055265
8,2,Mauritius,MUS,1527056
8,3,Mauritius,MUS,935571
8,4,Mauritius,MUS,1049435
8,5,Mauritius,MUS,2018057
8,6,Mauritius,MUS,726629
8,7,Mauritius,MUS,1029880
8,8,Mauritius,MUS,5185621
