nodeID_from,nodeID_to,country_name,country_ISO3
1,1,Guatemala,GTM
1,10,Guatemala,GTM
1,11,Guatemala,GTM
1,12,Guatemala,GTM
1,13,Guatemala,GTM
1,14,Guatemala,GTM
1,15,Guatemala,GTM
1,16,Guatemala,GTM
1,17,Guatemala,GTM
1,18,Guatemala,GTM
1,19,Guatemala,GTM
1,2,Guatemala,GTM
1,20,Guatemala,GTM
1,21,Guatemala,GTM
1,22,Guatemala,GTM
1,3,Guatemala,GTM
1,4,Guatemala,GTM
1,5,Guatemala,GTM
1,6,Guatemala,GTM
1,7,Guatemala,GTM
1,8,Guatemala,GTM
1,9,Guatemala,GTM
10,1,Guatemala,GTM
10,10,Guatemala,GTM
10,11,Guatemala,GTM
10,12,Guatemala,GTM
10,13,Guatemala,GTM
10,14,Guatemala,GTM
10,15,Guatemala,GTM
10,16,Guatemala,GTM
10,17,Guatemala,GTM
10,18,Guatemala,GTM
10,19,Guatemala,GTM
10,2,Guatemala,GTM
10,20,Guatemala,GTM
10,21,Guatemala,GTM
10,22,Guatemala,GTM
10,3,Guatemala,GTM
10,4,Guatemala,GTM
10,5,Guatemala,GTM
10,6,Guatemala,GTM
10,7,Guatemala,GTM
10,8,Guatemala,GTM
10,9,Guatemala,GTM
11,1,Guatemala,GTM
11,10,Guatemala,GTM
11,11,Guatemala,GTM
11,12,Guatemala,GTM
11,13,Guatemala,GTM
11,14,Guatemala,GTM
11,15,Guatemala,GTM
11,16,Guatemala,GTM
11,17,Guatemala,GTM
11,18,Guatemala,GTM
11,19,Guatemala,GTM
11,2,Guatemala,GTM
11,20,Guatemala,GTM
11,21,Guatemala,GTM
11,22,Guatemala,GTM
11,3,Guatemala,GTM
11,4,Guatemala,GTM
11,5,Guatemala,GTM
11,6,Guatemala,GTM
11,7,Guatemala,GTM
11,8,Guatemala,GTM
11,9,Guatemala,GTM
12,1,Guatemala,GTM
12,10,Guatemala,GTM
12,11,Guatemala,GTM
12,12,Guatemala,GTM
12,13,Guatemala,GTM
12,14,Guatemala,GTM
12,15,Guatemala,GTM
12,16,Guatemala,GTM
12,17,Guatemala,GTM
12,18,Guatemala,GTM
12,19,Guatemala,GTM
12,2,Guatemala,GTM
12,20,Guatemala,GTM
12,21,Guatemala,GTM
12,22,Guatemala,GTM
12,3,Guatemala,GTM
12,4,Guatemala,GTM
12,5,Guatemala,GTM
12,6,Guatemala,GTM
12,7,Guatemala,GTM
12,8,Guatemala,GTM
12,9,Guatemala,GTM
13,1,Guatemala,GTM
13,10,Guatemala,GTM
13,11,Guatemala,GTM
13,12,Guatemala,GTM
13,13,Guatemala,GTM
13,14,Guatemala,GTM
13,15,Guatemala,GTM
13,16,Guatemala,GTM
13,17,Guatemala,GTM
13,18,Guatemala,GTM
13,19,Guatemala,GTM
13,2,Guatemala,GTM
13,20,Guatemala,GTM
13,21,Guatemala,GTM
13,22,Guatemala,GTM
13,3,Guatemala,GTM
13,4,Guatemala,GTM
13,5,Guatemala,GTM
13,6,Guatemala,GTM
13,7,Guatemala,GTM
13,8,Guatemala,GTM
13,9,Guatemala,GTM
14,1,Guatemala,GTM
14,10,Guatemala,GTM
14,11,Guatemala,GTM
14,12,Guatemala,GTM
14,13,Guatemala,GTM
14,14,Guatemala,GTM
14,15,Guatemala,GTM
14,16,Guatemala,GTM
14,17,Guatemala,GTM
14,18,Guatemala,GTM
14,19,Guatemala,GTM
14,2,Guatemala,GTM
14,20,Guatemala,GTM
14,21,Guatemala,GTM
14,22,Guatemala,GTM
14,3,Guatemala,GTM
14,4,Guatemala,GTM
14,5,Guatemala,GTM
14,6,Guatemala,GTM
14,7,Guatemala,GTM
14,8,Guatemala,GTM
14,9,Guatemala,GTM
15,1,Guatemala,GTM
15,10,Guatemala,GTM
15,11,Guatemala,GTM
15,12,Guatemala,GTM
15,13,Guatemala,GTM
15,14,Guatemala,GTM
15,15,Guatemala,GTM
15,16,Guatemala,GTM
15,17,Guatemala,GTM
15,18,Guatemala,GTM
15,19,Guatemala,GTM
15,2,Guatemala,GTM
15,20,Guatemala,GTM
15,21,Guatemala,GTM
15,22,Guatemala,GTM
15,3,Guatemala,GTM
15,4,Guatemala,GTM
15,5,Guatemala,GTM
15,6,Guatemala,GTM
15,7,Guatemala,GTM
15,8,Guatemala,GTM
15,9,Guatemala,GTM
16,1,Guatemala,GTM
16,10,Guatemala,GTM
16,11,Guatemala,GTM
16,12,Guatemala,GTM
16,13,Guatemala,GTM
16,14,Guatemala,GTM
16,15,Guatemala,GTM
16,16,Guatemala,GTM
16,17,Guatemala,GTM
16,18,Guatemala,GTM
16,19,Guatemala,GTM
16,2,Guatemala,GTM
16,20,Guatemala,GTM
16,21,Guatemala,GTM
16,22,Guatemala,GTM
16,3,Guatemala,GTM
16,4,Guatemala,GTM
16,5,Guatemala,GTM
16,6,Guatemala,GTM
16,7,Guatemala,GTM
16,8,Guatemala,GTM
16,9,Guatemala,GTM
17,1,Guatemala,GTM
17,10,Guatemala,GTM
17,11,Guatemala,GTM
17,12,Guatemala,GTM
17,13,Guatemala,GTM
17,14,Guatemala,GTM
17,15,Guatemala,GTM
17,16,Guatemala,GTM
17,17,Guatemala,GTM
17,18,Guatemala,GTM
17,19,Guatemala,GTM
17,2,Guatemala,GTM
17,20,Guatemala,GTM
17,21,Guatemala,GTM
17,22,Guatemala,GTM
17,3,Guatemala,GTM
17,4,Guatemala,GTM
17,5,Guatemala,GTM
17,6,Guatemala,GTM
17,7,Guatemala,GTM
17,8,Guatemala,GTM
17,9,Guatemala,GTM
18,1,Guatemala,GTM
18,10,Guatemala,GTM
18,11,Guatemala,GTM
18,12,Guatemala,GTM
18,13,Guatemala,GTM
18,14,Guatemala,GTM
18,15,Guatemala,GTM
18,16,Guatemala,GTM
18,17,Guatemala,GTM
18,18,Guatemala,GTM
18,19,Guatemala,GTM
18,2,Guatemala,GTM
18,20,Guatemala,GTM
18,21,Guatemala,GTM
18,22,Guatemala,GTM
18,3,Guatemala,GTM
18,4,Guatemala,GTM
18,5,Guatemala,GTM
18,6,Guatemala,GTM
18,7,Guatemala,GTM
18,8,Guatemala,GTM
18,9,Guatemala,GTM
19,1,Guatemala,GTM
19,10,Guatemala,GTM
19,11,Guatemala,GTM
19,12,Guatemala,GTM
19,13,Guatemala,GTM
19,14,Guatemala,GTM
19,15,Guatemala,GTM
19,16,Guatemala,GTM
19,17,Guatemala,GTM
19,18,Guatemala,GTM
19,19,Guatemala,GTM
19,2,Guatemala,GTM
19,20,Guatemala,GTM
19,21,Guatemala,GTM
19,22,Guatemala,GTM
19,3,Guatemala,GTM
19,4,Guatemala,GTM
19,5,Guatemala,GTM
