nodeID_from,nodeID_to,country_name,country_ISO3
1,1,Peru,PER
1,10,Peru,PER
1,11,Peru,PER
1,12,Peru,PER
1,13,Peru,PER
1,14,Peru,PER
1,15,Peru,PER
1,16,Peru,PER
1,17,Peru,PER
1,18,Peru,PER
1,19,Peru,PER
1,2,Peru,PER
1,20,Peru,PER
1,21,Peru,PER
1,22,Peru,PER
1,23,Peru,PER
1,24,Peru,PER
1,25,Peru,PER
1,26,Peru,PER
1,3,Peru,PER
1,4,Peru,PER
1,5,Peru,PER
1,6,Peru,PER
1,7,Peru,PER
1,8,Peru,PER
1,9,Peru,PER
10,1,Peru,PER
10,10,Peru,PER
10,11,Peru,PER
10,12,Peru,PER
10,13,Peru,PER
10,14,Peru,PER
10,15,Peru,PER
10,16,Peru,PER
10,17,Peru,PER
10,18,Peru,PER
10,19,Peru,PER
10,2,Peru,PER
10,20,Peru,PER
10,21,Peru,PER
10,22,Peru,PER
10,23,Peru,PER
10,24,Peru,PER
10,25,Peru,PER
10,26,Peru,PER
10,3,Peru,PER
10,4,Peru,PER
10,5,Peru,PER
10,6,Peru,PER
10,7,Peru,PER
10,8,Peru,PER
10,9,Peru,PER
11,1,Peru,PER
11,10,Peru,PER
11,11,Peru,PER
11,12,Peru,PER
11,13,Peru,PER
11,14,Peru,PER
11,15,Peru,PER
11,16,Peru,PER
11,17,Peru,PER
11,18,Peru,PER
11,19,Peru,PER
11,2,Peru,PER
11,20,Peru,PER
11,21,Peru,PER
11,22,Peru,PER
11,23,Peru,PER
11,24,Peru,PER
11,25,Peru,PER
11,26,Peru,PER
11,3,Peru,PER
11,4,Peru,PER
11,5,Peru,PER
11,6,Peru,PER
11,7,Peru,PER
11,8,Peru,PER
11,9,Peru,PER
12,1,Peru,PER
12,10,Peru,PER
12,11,Peru,PER
12,12,Peru,PER
12,13,Peru,PER
12,14,Peru,PER
12,15,Peru,PER
12,16,Peru,PER
12,17,Peru,PER
12,18,Peru,PER
12,19,Peru,PER
12,2,Peru,PER
12,20,Peru,PER
12,21,Peru,PER
12,22,Peru,PER
12,23,Peru,PER
12,24,Peru,PER
12,25,Peru,PER
12,26,Peru,PER
12,3,Peru,PER
12,4,Peru,PER
12,5,Peru,PER
12,6,Peru,PER
12,7,Peru,PER
12,8,Peru,PER
12,9,Peru,PER
13,1,Peru,PER
13,10,Peru,PER
13,11,Peru,PER
13,12,Peru,PER
13,13,Peru,PER
13,14,Peru,PER
13,15,Peru,PER
13,16,Peru,PER
13,17,Peru,PER
13,18,Peru,PER
13,19,Peru,PER
13,2,Peru,PER
13,20,Peru,PER
13,21,Peru,PER
13,22,Peru,PER
13,23,Peru,PER
13,24,Peru,PER
13,25,Peru,PER
13,26,Peru,PER
13,3,Peru,PER
13,4,Peru,PER
13,5,Peru,PER
13,6,Peru,PER
13,7,Peru,PER
13,8,Peru,PER
13,9,Peru,PER
14,1,Peru,PER
14,10,Peru,PER
14,11,Peru,PER
14,12,Peru,PER
14,13,Peru,PER
14,14,Peru,PER
14,15,Peru,PER
14,16,Peru,PER
14,17,Peru,PER
14,18,Peru,PER
14,19,Peru,PER
14,2,Peru,PER
14,20,Peru,PER
14,21,Peru,PER
14,22,Peru,PER
14,23,Peru,PER
14,24,Peru,PER
14,25,Peru,PER
14,26,Peru,PER
14,3,Peru,PER
14,4,Peru,PER
14,5,Peru,PER
14,6,Peru,PER
14,7,Peru,PER
14,8,Peru,PER
14,9,Peru,PER
15,1,Peru,PER
15,10,Peru,PER
15,11,Peru,PER
15,12,Peru,PER
15,13,Peru,PER
15,14,Peru,PER
15,15,Peru,PER
15,16,Peru,PER
15,17,Peru,PER
15,18,Peru,PER
15,19,Peru,PER
15,2,Peru,PER
15,20,Peru,PER
15,21,Peru,PER
15,22,Peru,PER
15,23,Peru,PER
15,24,Peru,PER
15,25,Peru,PER
15,26,Peru,PER
15,3,Peru,PER
15,4,Peru,PER
15,5,Peru,PER
15,6,Peru,PER
15,7,Peru,PER
15,8,Peru,PER
15,9,Peru,PER
16,1,Peru,PER
16,10,Peru,PER
16,11,Peru,PER
16,12,Peru,PER
16,13,Peru,PER
16,14,Peru,PER
16,15,Peru,PER
16,16,Peru,PER
16,17,Peru,PER
16,18,Peru,PER
16,19,Peru,PER
16,2,Peru,PER
16,20,Peru,PER
16,21,Peru,PER
16,22,Peru,PER
16,23,Peru,PER
