nodeID_from,nodeID_to,country_name,country_ISO3
1,1,Togo,TGO
1,2,Togo,TGO
1,3,Togo,TGO
1,4,Togo,TGO
1,5,Togo,TGO
2,1,Togo,TGO
2,2,Togo,TGO
2,3,Togo,TGO
2,4,Togo,TGO
2,5,Togo,TGO
3,1,Togo,TGO
3,2,Togo,TGO
3,3,Togo,TGO
3,4,Togo,TGO
3,5,Togo,TGO
4,1,Togo,TGO
4,2,Togo,TGO
4,3,Togo,TGO
4,4,Togo,TGO
4,5,Togo,TGO
5,1,Togo,TGO
5,2,Togo,TGO
5,3,Togo,TGO
5,4,Togo,TGO
5,5,Togo,TGO
