nodeID_from,nodeID_to,country_name,country_ISO3,SCI
1,1,United Arab Emirates,ARE,62468
1,2,United Arab Emirates,ARE,17035
1,3,United Arab Emirates,ARE,16634
1,4,United Arab Emirates,ARE,18559
1,5,United Arab Emirates,ARE,26463
1,6,United Arab Emirates,ARE,17521
1,7,United Arab Emirates,ARE,16505
1,8,United Arab Emirates,ARE,15575
2,1,United Arab Emirates,ARE,17035
2,2,United Arab Emirates,ARE,104090
2,3,United Arab Emirates,ARE,20828
2,4,United Arab Emirates,ARE,20626
2,5,United Arab Emirates,ARE,25246
2,6,United Arab Emirates,ARE,22879
2,7,United Arab Emirates,ARE,32016
2,8,United Arab Emirates,ARE,29447
3,1,United Arab Emirates,ARE,16634
3,2,United Arab Emirates,ARE,20828
3,3,United Arab Emirates,ARE,48047
3,4,United Arab Emirates,ARE,16745
3,5,United Arab Emirates,ARE,17758
3,6,United Arab Emirates,ARE,17718
3,7,United Arab Emirates,ARE,24225
3,8,United Arab Emirates,ARE,19067
4,1,United Arab Emirates,ARE,18559
4,2,United Arab Emirates,ARE,20626
4,3,United Arab Emirates,ARE,16745
4,4,United Arab Emirates,ARE,282828
4,5,United Arab Emirates,ARE,35854
4,6,United Arab Emirates,ARE,33500
4,7,United Arab Emirates,ARE,25608
4,8,United Arab Emirates,ARE,21965
5,1,United Arab Emirates,ARE,26463
5,2,United Arab Emirates,ARE,25246
5,3,United Arab Emirates,ARE,17758
5,4,United Arab Emirates,ARE,35854
5,5,United Arab Emirates,ARE,3799640
5,6,United Arab Emirates,ARE,32617
5,7,United Arab Emirates,ARE,25804
5,8,United Arab Emirates,ARE,21059
6,1,United Arab Emirates,ARE,17521
6,2,United Arab Emirates,ARE,22879
6,3,United Arab Emirates,ARE,17718
6,4,United Arab Emirates,ARE,33500
6,5,United Arab Emirates,ARE,32617
6,6,United Arab Emirates,ARE,279749
6,7,United Arab Emirates,ARE,22208
6,8,United Arab Emirates,ARE,27880
7,1,United Arab Emirates,ARE,16505
7,2,United Arab Emirates,ARE,32016
7,3,United Arab Emirates,ARE,24225
7,4,United Arab Emirates,ARE,25608
7,5,United Arab Emirates,ARE,25804
7,6,United Arab Emirates,ARE,22208
7,7,United Arab Emirates,ARE,64667
7,8,United Arab Emirates,ARE,27550
8,1,United Arab Emirates,ARE,15575
8,2,United Arab Emirates,ARE,29447
8,3,United Arab Emirates,ARE,19067
8,4,United Arab Emirates,ARE,21965
8,5,United Arab Emirates,ARE,21059
8,6,United Arab Emirates,ARE,27880
8,7,United Arab Emirates,ARE,27550
8,8,United Arab Emirates,ARE,480273
