nodeID_from,nodeID_to,country_name,country_ISO3
1,1,Libya,LBY
1,10,Libya,LBY
1,11,Libya,LBY
1,12,Libya,LBY
1,13,Libya,LBY
1,14,Libya,LBY
1,15,Libya,LBY
1,16,Libya,LBY
1,17,Libya,LBY
1,18,Libya,LBY
1,19,Libya,LBY
1,2,Libya,LBY
1,20,Libya,LBY
1,21,Libya,LBY
1,22,Libya,LBY
1,3,Libya,LBY
1,4,Libya,LBY
1,5,Libya,LBY
1,6,Libya,LBY
1,7,Libya,LBY
1,8,Libya,LBY
1,9,Libya,LBY
10,1,Libya,LBY
10,10,Libya,LBY
10,11,Libya,LBY
10,12,Libya,LBY
10,13,Libya,LBY
10,14,Libya,LBY
10,15,Libya,LBY
10,16,Libya,LBY
10,17,Libya,LBY
10,18,Libya,LBY
10,19,Libya,LBY
10,2,Libya,LBY
10,20,Libya,LBY
10,21,Libya,LBY
10,22,Libya,LBY
10,3,Libya,LBY
10,4,Libya,LBY
10,5,Libya,LBY
10,6,Libya,LBY
10,7,Libya,LBY
10,8,Libya,LBY
10,9,Libya,LBY
11,1,Libya,LBY
11,10,Libya,LBY
11,11,Libya,LBY
11,12,Libya,LBY
11,13,Libya,LBY
11,14,Libya,LBY
11,15,Libya,LBY
11,16,Libya,LBY
11,17,Libya,LBY
11,18,Libya,LBY
11,19,Libya,LBY
11,2,Libya,LBY
11,20,Libya,LBY
11,21,Libya,LBY
11,22,Libya,LBY
11,3,Libya,LBY
11,4,Libya,LBY
11,5,Libya,LBY
11,6,Libya,LBY
11,7,Libya,LBY
11,8,Libya,LBY
11,9,Libya,LBY
12,1,Libya,LBY
12,10,Libya,LBY
12,11,Libya,LBY
12,12,Libya,LBY
12,13,Libya,LBY
12,14,Libya,LBY
12,15,Libya,LBY
12,16,Libya,LBY
12,17,Libya,LBY
12,18,Libya,LBY
12,19,Libya,LBY
12,2,Libya,LBY
12,20,Libya,LBY
12,21,Libya,LBY
12,22,Libya,LBY
12,3,Libya,LBY
12,4,Libya,LBY
12,5,Libya,LBY
12,6,Libya,LBY
12,7,Libya,LBY
12,8,Libya,LBY
12,9,Libya,LBY
13,1,Libya,LBY
13,10,Libya,LBY
13,11,Libya,LBY
13,12,Libya,LBY
13,13,Libya,LBY
13,14,Libya,LBY
13,15,Libya,LBY
13,16,Libya,LBY
13,17,Libya,LBY
13,18,Libya,LBY
13,19,Libya,LBY
13,2,Libya,LBY
13,20,Libya,LBY
13,21,Libya,LBY
13,22,Libya,LBY
13,3,Libya,LBY
13,4,Libya,LBY
13,5,Libya,LBY
13,6,Libya,LBY
13,7,Libya,LBY
13,8,Libya,LBY
13,9,Libya,LBY
14,1,Libya,LBY
14,10,Libya,LBY
14,11,Libya,LBY
14,12,Libya,LBY
14,13,Libya,LBY
14,14,Libya,LBY
14,15,Libya,LBY
14,16,Libya,LBY
14,17,Libya,LBY
14,18,Libya,LBY
14,19,Libya,LBY
14,2,Libya,LBY
14,20,Libya,LBY
14,21,Libya,LBY
14,22,Libya,LBY
14,3,Libya,LBY
14,4,Libya,LBY
14,5,Libya,LBY
14,6,Libya,LBY
14,7,Libya,LBY
14,8,Libya,LBY
14,9,Libya,LBY
15,1,Libya,LBY
15,10,Libya,LBY
15,11,Libya,LBY
15,12,Libya,LBY
15,13,Libya,LBY
15,14,Libya,LBY
15,15,Libya,LBY
15,16,Libya,LBY
